resource_type,owner,owner_type,source,from_concept_url,map_type,to_source_url,to_concept_code,to_concept_name,confidence
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-016/,SAME-AS,/orgs/CIEL/sources/CIEL/,170138,Diabetic neuropathy,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-017/,SAME-AS,/orgs/CIEL/sources/CIEL/,113338,Renal failure,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-018/,SAME-AS,/orgs/CIEL/sources/CIEL/,116128,Malaria,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-019/,SAME-AS,/orgs/CIEL/sources/CIEL/,112141,Tuberculosis,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-020/,SAME-AS,/orgs/CIEL/sources/CIEL/,120557,Chronic viral hepatitis B,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-021/,SAME-AS,/orgs/CIEL/sources/CIEL/,112493,Syphilis,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-022/,SAME-AS,/orgs/CIEL/sources/CIEL/,142429,Diabetic retinopathy,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-023/,SAME-AS,/orgs/CIEL/sources/CIEL/,121629,Anaemia,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-024/,SAME-AS,/orgs/CIEL/sources/CIEL/,118938,Vision Problem,medium
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-025/,SAME-AS,/orgs/CIEL/sources/CIEL/,139081,Severe headache,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-026/,SAME-AS,/orgs/CIEL/sources/CIEL/,135592,Loss of consciousness,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-027/,SAME-AS,/orgs/CIEL/sources/CIEL/,129510,Polyuria,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-028/,SAME-AS,/orgs/CIEL/sources/CIEL/,121543,Anxiety,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-029/,SAME-AS,/orgs/CIEL/sources/CIEL/,832,Weight loss,high
Mapping,TIP-Global-Health,Organization,EHEZA,/orgs/TIP-Global-Health/sources/EHEZA/concepts/EH-NCD-030/,SAME-AS,/orgs/CIEL/sources/CIEL/,148346,Ascites,high
