id,name,kinyarwanda,kirundi,somali,name_source,translation_id,eheza_field_path,source_module,elm_construct,datatype
EHEZA-1055,Already Received,Byamaze kwakirwa,Vyamaze kwakirwa,Hore loo helay,translation,AdministeredPreviously,AdministrationNote.AdministeredPreviously,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1056,Medication Non Administration Sign,,,,fallback,,MedicationNonAdministrationSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1057,Medication Amoxicillin,,,,fallback,,MedicationNonAdministrationSign.MedicationAmoxicillin,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1058,Medication Aspirin,,,,fallback,,MedicationNonAdministrationSign.MedicationAspirin,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1059,Medication Coartem,,,,fallback,,MedicationNonAdministrationSign.MedicationCoartem,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1060,Medication ORS,,,,fallback,,MedicationNonAdministrationSign.MedicationORS,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1061,Medication Zinc,,,,fallback,,MedicationNonAdministrationSign.MedicationZinc,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1062,Medication Paracetamol,,,,fallback,,MedicationNonAdministrationSign.MedicationParacetamol,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1063,Medication Mebendezole,,,,fallback,,MedicationNonAdministrationSign.MedicationMebendezole,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1064,Medication Tenofovir,,,,fallback,,MedicationNonAdministrationSign.MedicationTenofovir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1065,Medication Lamivudine,,,,fallback,,MedicationNonAdministrationSign.MedicationLamivudine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1066,Medication Dolutegravir,,,,fallback,,MedicationNonAdministrationSign.MedicationDolutegravir,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1067,Medication TDF3 TC,,,,fallback,,MedicationNonAdministrationSign.MedicationTDF3TC,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1068,Medication Iron,,,,fallback,,MedicationNonAdministrationSign.MedicationIron,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1069,Medication Folic Acid,,,,fallback,,MedicationNonAdministrationSign.MedicationFolicAcid,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1070,Medication Ceftriaxone,,,,fallback,,MedicationNonAdministrationSign.MedicationCeftriaxone,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1071,Medication Azithromycin,,,,fallback,,MedicationNonAdministrationSign.MedicationAzithromycin,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1072,Medication Metronidazole,,,,fallback,,MedicationNonAdministrationSign.MedicationMetronidazole,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1073,Medication Vitamin A,,,,fallback,,MedicationNonAdministrationSign.MedicationVitaminA,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1074,No Medication Non Administration Signs,,,,fallback,,MedicationNonAdministrationSign.NoMedicationNonAdministrationSigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1075,Medication Distribution Value,,,,fallback,,MedicationDistributionValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1076,Medication Distribution,Gutanga Imiti,Itangwa ry'imiti,Qeybinta Dawada,translation,MedicationDistribution,MedicationDistribution,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1077,Acute Illness Muac,,,,fallback,,AcuteIllnessMuac,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1078,Reason For Non Referral,,,,fallback,,ReasonForNonReferral,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1079,Client refused,Umurwayi yabyanze,Umurwayi yaranse,Bukaanka ayaa diiday,translation,ClientRefused,ReasonForNonReferral.ClientRefused,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1080,No ambulance available,Nta mbangukiragutabara ihari,Nta Rusehabaniha ihari,Lama heli karo Gaari,translation,NoAmbulance,ReasonForNonReferral.NoAmbulance,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1081,Client unable to afford fees,Nta bushobozi bwo kwishyura afite,Umurwayi adashobora kwishura amafaranga,Bukaanka ma awoodo qarashka,translation,ClientUnableToAffordFees,ReasonForNonReferral.ClientUnableToAffordFees,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1082,Client already in care,Umukiriya ari kwitabwaho,Umurwayi asanzwe yitahweho,Bukaanka waxaa u socda daryeel,translation,ClientAlreadyInCare,ReasonForNonReferral.ClientAlreadyInCare,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1083,No Reason,Nta mpamvu,Nta citwazo,Sabab La`aan,translation,NoReasonForNonReferral,ReasonForNonReferral.NoReasonForNonReferral,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1084,Treatment Ongoing Sign,,,,fallback,,TreatmentOngoingSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1085,Taken as prescribed,,,,translation,TakenAsPrescribed,TreatmentOngoingSign.TakenAsPrescribed,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1086,Missed Doses,,Incuro atafashe umuti,,translation,MissedDoses,TreatmentOngoingSign.MissedDoses,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1087,Side Effects,,,,fallback,,TreatmentOngoingSign.SideEffects,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1088,No Treatment Ongoing Sign,,,,fallback,,TreatmentOngoingSign.NoTreatmentOngoingSign,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1089,Reason For Not Taking,,,,fallback,,ReasonForNotTaking,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1090,Adverse event,Ibintu bidasanzwe (bitewe n'imiti wafashe),Icyabaye bibabaje,Waxyeelo,translation,NotTakingAdverseEvent,ReasonForNotTaking.NotTakingAdverseEvent,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1091,No money for medication,Nta mafaranga yo kwishyura imiti afite,Nta mafaranga yo kugura imiti,Lacag uma heysto dawada,translation,NotTakingNoMoney,ReasonForNotTaking.NotTakingNoMoney,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1092,Memory problems,Ibibazo byo kwibagirwa,Ingorane zo kwibuka,Dhibaato la xiriirta Keydka Xasuusta,translation,NotTakingMemoryProblems,ReasonForNotTaking.NotTakingMemoryProblems,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1093,Treatment not started,,,,translation,NotTakingTreatmentNotStarted,ReasonForNotTaking.NotTakingTreatmentNotStarted,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1094,Reason For Not Providing Health Education,,,,fallback,,ReasonForNotProvidingHealthEducation,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1095,Received an emergency case to treat,Nakiriye undi murwayi ukeneye kuvurwa byihutirwa,Yaronse umugwayi yihutirwa kuvugwa,Qabtay xaalad deg deh oo dawo u baahan,translation,ReceivedEmergencyCase,ReasonForNotProvidingHealthEducation.ReceivedEmergencyCase,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1096,Lack of appropriate education user guide,Nta mfashanyigisho yabugenewe ihari,Ukubura ry'indongozo nziza yo gukoresha ivyo wize,Aan lahayn hagaha waxbarashada ku haboon,translation,LackOfAppropriateEducationUserGuide,ReasonForNotProvidingHealthEducation.LackOfAppropriateEducationUserGuide,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1097,Rash or Itching,Kwishima cyangwa gusesa uduheri (turyaryata),Amaherehere canke kwiyagaza,Nabar ama Cuncun,translation,AdverseEventRashOrItching,AdverseEvent.AdverseEventRashOrItching,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1098,Diarrhea,Impiswi,Gucibwamwo,Shuban,translation,AdverseEventDiarrhea,AdverseEvent.AdverseEventDiarrhea,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1099,Treatment Ongoing Value,,,,fallback,,TreatmentOngoingValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1100,Adverse Events,,,,fallback,,TreatmentOngoingValue.adverseEvents,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1101,Treatment Ongoing,,,,fallback,,TreatmentOngoing,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1102,Acute Illness Core Exam,,,,fallback,,AcuteIllnessCoreExam,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1103,Acute Illness Core Exam Value,,,,fallback,,AcuteIllnessCoreExamValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1104,Acute Illness Danger Sign,,,,fallback,,AcuteIllnessDangerSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1105,Condition not improving,Yanyoye imiti ariko ntiyoroherwa,"Ingene bimeze, nta terambera",Xaaladda masoo hagaagayso,translation,DangerSignConditionNotImproving,AcuteIllnessDangerSign.DangerSignConditionNotImproving,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1106,Unable to Drink/Suck,Ntashoboye kunywa/konka,Ntibishoboka kunywa/konka,Ma Cabi/Nuugi karo,translation,DangerSignUnableDrinkSuck,AcuteIllnessDangerSign.DangerSignUnableDrinkSuck,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1107,Lethargy or Unconsciousness,Yahwereye cyangwa ntiyumva,Itiro rirenze canke ukuraba/uguta ubwenge,Tabaalac ama Miyirdabool,translation,DangerSignLethargyUnconsciousness,AcuteIllnessDangerSign.DangerSignLethargyUnconsciousness,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1108,Respiratory Distress,Ahumeka bimugoye,Ingorane yo guhema,Howlgab Neefsashada ah,translation,DangerSignRespiratoryDistress,AcuteIllnessDangerSign.DangerSignRespiratoryDistress,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1109,New Skin Rash,Yasheshe uduheri dushya,Uduherehere dushasha k'uruhu/urukoba,Nabar Maqaarka Cusub,translation,DangerSignNewSkinRash,AcuteIllnessDangerSign.DangerSignNewSkinRash,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1110,Acute Illness Nutrition,,,,fallback,,AcuteIllnessNutrition,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1111,Health Education Value,,,,fallback,,HealthEducationValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1112,Health Education Sign,,,,fallback,,HealthEducationSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1113,No Health Education Signs,,,,fallback,,HealthEducationSign.NoHealthEducationSigns,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1114,Acute Illness Follow Up,,,,fallback,,AcuteIllnessFollowUp,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1115,Acute Illness Follow Up Value,,,,fallback,,AcuteIllnessFollowUpValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1116,Covid Testing,,,,fallback,,CovidTesting,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1117,Covid Testing Value,,,,fallback,,CovidTestingValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1118,Result,,,,fallback,,CovidTestingValue.result,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1119,Acute Illness Contacts Tracing,,,,fallback,,AcuteIllnessContactsTracing,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1120,Acute Illness Trace Contact,,,,fallback,,AcuteIllnessTraceContact,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1121,Contact Trace Item,,,,fallback,,ContactTraceItem,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1122,Person Id,,,,fallback,,ContactTraceItem.personId,client/src/elm/Backend/Measurement/Model.elm,record_field,Text
EHEZA-1123,First Name,,,,fallback,,ContactTraceItem.firstName,client/src/elm/Backend/Measurement/Model.elm,record_field,Text
EHEZA-1124,Second Name,,,,fallback,,ContactTraceItem.secondName,client/src/elm/Backend/Measurement/Model.elm,record_field,Text
EHEZA-1125,Gender,,,,fallback,,ContactTraceItem.gender,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1126,Phone Number,,,,fallback,,ContactTraceItem.phoneNumber,client/src/elm/Backend/Measurement/Model.elm,record_field,Text
EHEZA-1127,Contact Date,,,,fallback,,ContactTraceItem.contactDate,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-1128,Last Follow Up Date,,,,fallback,,ContactTraceItem.lastFollowUpDate,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-1129,General Signs,,,,fallback,,ContactTraceItem.generalSigns,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1130,Respiratory Signs,,,,fallback,,ContactTraceItem.respiratorySigns,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1131,Gi Signs,,,,fallback,,ContactTraceItem.giSigns,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1132,Trace Outcome,,,,fallback,,ContactTraceItem.traceOutcome,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1133,Female,Gore,Gore,Dhadig,translation,Female,Gender.Female,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1134,Male,Gabo,Gabo,Lab,translation,Male,Gender.Male,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1135,Outcome No Answer,,,,fallback,,TraceOutcome.OutcomeNoAnswer,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1136,Outcome Wrong Contact Info,,,,fallback,,TraceOutcome.OutcomeWrongContactInfo,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1137,Outcome Declined Follow Up,,,,fallback,,TraceOutcome.OutcomeDeclinedFollowUp,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1138,Outcome No Symptoms,,,,fallback,,TraceOutcome.OutcomeNoSymptoms,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1139,Well Child Symptoms Review,,,,fallback,,WellChildSymptomsReview,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1140,Well Child Symptom,,,,fallback,,WellChildSymptom,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1141,Breathing problems,Ibibazo bijyanye no guhumeka,Ingorane zo guhema nabi,Dhibaatooyinka Neefsashada,translation,SymptomBreathingProblems,WellChildSymptom.SymptomBreathingProblems,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1142,Lethargy or unresponsiveness,Gucika intege cyane,Itiro rirenze canke ukuraba/uguta ubwenge,Tabaryari iyo Dhaqaaq la`aan,translation,SymptomLethargyOrUnresponsiveness,WellChildSymptom.SymptomLethargyOrUnresponsiveness,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1143,Umbilical Cord Redness,Guhisha k'umukondo,Urusogi rutukura,Xudunta oo Gaduudan,translation,SymptomUmbilicalCordRedness,WellChildSymptom.SymptomUmbilicalCordRedness,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1144,Stiff neck or bulging fontanelle,Kugagara ibikanu cyangwa igihorihori kibyimbye,Kudadarara izosi canke kuvyimba uruhorihori,Qoor taag iyo,translation,SymptomStiffNeckOrBulgingFontanelle,WellChildSymptom.SymptomStiffNeckOrBulgingFontanelle,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1145,Severe Edema,Kubyimba bikabije (Cyane ibirenge cg intonki),Kuvyimba cane,Barar Daran,translation,SymptomSevereEdema,WellChildSymptom.SymptomSevereEdema,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1146,Palmoplantar pallor,Kweruruka mu biganza no mu bworo bw'ibirenge,Mu ntoki no mu kirenge hera,Gacmo Caddow,translation,SymptomPalmoplantarPallor,WellChildSymptom.SymptomPalmoplantarPallor,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1147,History of fever,Amakuru yerekeye umuriro yagize mu bihe byashize,Umwana arashuha,Taariikh nagaanaysa,translation,SymptomHistoryOfFever,WellChildSymptom.SymptomHistoryOfFever,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1148,Baby tires quickly when feeding,Umwana ahita ananirwa iyo atangiye kurya,Uruyoya ruruha vuba igihe rwonka,Canuga wuu daalayaa isla marki loo bilaabo quudin,translation,SymptomBabyTiresQuicklyWhenFeeding,WellChildSymptom.SymptomBabyTiresQuicklyWhenFeeding,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1149,Coughing/tearing while feeding (<6 months),Gukorora/Kwiriza iyo atangiye kurya (munsi y'amezi 6),Gukorora canke Kurura igihe co kwonka,Qufacaya/Ilmeynaya marka la quudinayo <6 bilood,translation,SymptomCoughingOrTearingWhileFeeding,WellChildSymptom.SymptomCoughingOrTearingWhileFeeding,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1150,Rigid muscles/jaw clenching that prevents feeding,Imikaya ireze/amatama afunganye bikamubuza kurya,Kudadarara imisaya bibuza umwana gufungura,Murqo taag/Ilko ruugid,translation,SymptomRigidMusclesOrJawClenchingPreventingFeeding,WellChildSymptom.SymptomRigidMusclesOrJawClenchingPreventingFeeding,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1151,Excessive sweating when feeding,Kubira ibyuya byinshi iyo ari kurya,Kubira ivyuya vyinshi iyo ari konka,Aad u dhidida marka la quudinayo,translation,ExcessiveSweatingWhenFeeding,WellChildSymptom.ExcessiveSweatingWhenFeeding,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1152,Well Child Vitals,,,,fallback,,WellChildVitals,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1153,Well Child Height,,,,fallback,,WellChildHeight,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1154,Well Child Muac,,,,fallback,,WellChildMuac,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1155,Well Child Nutrition,,,,fallback,,WellChildNutrition,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1156,Well Child Weight,,,,fallback,,WellChildWeight,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1157,Well Child Send To HC,,,,fallback,,WellChildSendToHC,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1158,Well Child Health Education,,,,fallback,,WellChildHealthEducation,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1159,Well Child Contributing Factors,,,,fallback,,WellChildContributingFactors,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1160,Well Child Follow Up,,,,fallback,,WellChildFollowUp,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1161,Well Child Head Circumference,,,,fallback,,WellChildHeadCircumference,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1162,Head Circumference Value,,,,fallback,,HeadCircumferenceValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1163,Head Circumference,,,,fallback,,HeadCircumferenceValue.headCircumference,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1164,Notes,,,,fallback,,HeadCircumferenceValue.notes,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1165,Head Circumference In Cm,,,,fallback,,HeadCircumferenceInCm,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1166,Measurement Note,,,,fallback,,MeasurementNote,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1167,Note Not Taken,,,,fallback,,MeasurementNote.NoteNotTaken,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1168,No Measurement Notes,,,,fallback,,MeasurementNote.NoMeasurementNotes,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1169,ECD,Kwita ku mikurire y'abana bato,Iterambere mu gukura ry'Umwana Mutoyi (DPE -IUM),,translation,WellChildECD,WellChildECD,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1170,ECD Sign,,,,fallback,,ECDSign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1171,Vaccine Type,,,,fallback,,VaccineType,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1172,Well Child Vaccine,,,,fallback,,VaccineType.WellChildVaccine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1173,Prenatal Vaccine,,,,fallback,,VaccineType.PrenatalVaccine,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1174,Well Child Vaccine Type,,,,fallback,,WellChildVaccineType,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1175,Prenatal Vaccine Type,,,,fallback,,PrenatalVaccineType,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1176,Vaccine Dose,,,,fallback,,VaccineDose,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1177,Vaccine Dose First,,,,fallback,,VaccineDose.VaccineDoseFirst,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1178,Vaccine Dose Second,,,,fallback,,VaccineDose.VaccineDoseSecond,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1179,Vaccine Dose Third,,,,fallback,,VaccineDose.VaccineDoseThird,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1180,Vaccine Dose Fourth,,,,fallback,,VaccineDose.VaccineDoseFourth,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1181,Vaccine Dose Fifth,,,,fallback,,VaccineDose.VaccineDoseFifth,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1182,Well Child Mebendezole,,,,fallback,,WellChildMebendezole,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1183,Well Child Vitamin A,,,,fallback,,WellChildVitaminA,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1184,Well Child Albendazole,,,,fallback,,WellChildAlbendazole,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1185,Birth History,Amakuru y'uko yavutse,Akahise k'amavuka,Xogta Dhalashada,translation,WellChildPregnancySummary,WellChildPregnancySummary,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1186,Pregnancy Summary Value,,,,fallback,,PregnancySummaryValue,client/src/elm/Backend/Measurement/Model.elm,record_type,N/A
EHEZA-1187,Expected Date Concluded,,,,fallback,,PregnancySummaryValue.expectedDateConcluded,client/src/elm/Backend/Measurement/Model.elm,record_field,Date
EHEZA-1188,Delivery Complications,,,,fallback,,PregnancySummaryValue.deliveryComplications,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1189,Apgar One Min,,,,fallback,,PregnancySummaryValue.apgarOneMin,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-1190,Apgar Five Min,,,,fallback,,PregnancySummaryValue.apgarFiveMin,client/src/elm/Backend/Measurement/Model.elm,record_field,Numeric
EHEZA-1191,Birth Length,,,,fallback,,PregnancySummaryValue.birthLength,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1192,Birth Defects,,,,fallback,,PregnancySummaryValue.birthDefects,client/src/elm/Backend/Measurement/Model.elm,record_field,Coded
EHEZA-1193,Pregnancy Summary Sign,,,,fallback,,PregnancySummarySign,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1194,Delivery Complication,,,,fallback,,DeliveryComplication,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1195,Emergency C-Section,Kubagwa bitewe n'impamvu zihutirwa,Ikorwa ry'ihuta,,translation,ComplicationEmergencyCSection,DeliveryComplication.ComplicationEmergencyCSection,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1196,Maternal Hemorrhage,Kuva amaraso ku mubyeyi utwite cyangwa nyuma yo kubyara,Ukuva amaraso kw'abavyeyi,,translation,ComplicationMaternalHemmorhage,DeliveryComplication.ComplicationMaternalHemmorhage,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1197,Maternal Death,Urupfu rw'umubyeyi,Urupfu rw'abavyeyi,,translation,ComplicationMaternalDeath,DeliveryComplication.ComplicationMaternalDeath,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1198,Birth Defect,Yavukanye ubumuga,Yavukanye ubumuga,,translation,BirthDefectLabel,BirthDefect,client/src/elm/Backend/Measurement/Model.elm,union_type,Coded
EHEZA-1199,Birth Injury,Impanuka zo mu kuvuka,Igikomere yavukanye,Dhaawac Dhalasho,translation,DefectBirthInjury,BirthDefect.DefectBirthInjury,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1200,Cleft Lip with Cleft Palate,Ibibari k'umunwa n'urusenge rw'akanwa,Umunwa wapasutse hamwe n'ubujana,,translation,DefectCleftLipWithCleftPalate,BirthDefect.DefectCleftLipWithCleftPalate,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1201,Cleft Palate,Ibibari ku rusenge rw'akanwa,Ubujana,,translation,DefectCleftPalate,BirthDefect.DefectCleftPalate,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1202,ClubFoot,Ibirenge bitameze neza,Ubumuga bw'ikirenge,,translation,DefectClubFoot,BirthDefect.DefectClubFoot,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1203,Macrocephaly,Umutwe munini cyane,Umutwe munini urengeye ibisanzwe,,translation,DefectMacrocephaly,BirthDefect.DefectMacrocephaly,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1204,Gastroschisis,Umwobo ku nda bituma imyanya yo mu nda iba hanze,Ingwara umwana avukana ituma usanga ikinigo mu nda iwe hama amara agasohoka,Xubnaha Uur ku jirta oo Banaanka usoo baxa,translation,DefectGastroschisis,BirthDefect.DefectGastroschisis,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1205,Hearing Loss,Ubumuga bwo kutumva,Gutakaza kumva,Maqal la`aan,translation,DefectHearingLoss,BirthDefect.DefectHearingLoss,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
EHEZA-1206,Undescended Testes,Udusabo tw'itanga tutari mu mwanya watwo,Ibipimo bidategeretse,,translation,DefectUndescendedTestes,BirthDefect.DefectUndescendedTestes,client/src/elm/Backend/Measurement/Model.elm,union_constructor,N/A
