124,Amajyaruguru,Gakenke,Muyongwe,Va,Businde,7092
125,Amajyaruguru,Gakenke,Muyongwe,Va,Gikombe,7092
126,Amajyaruguru,Gakenke,Muyongwe,Va,Mutoyi,7092
127,Amajyaruguru,Gakenke,Muyongwe,Va,Ranzi,7092
128,Amajyaruguru,Gakenke,Muyongwe,Bumba,Bumba,7092
129,Amajyaruguru,Gakenke,Muyongwe,Bumba,Buzu,7092
130,Amajyaruguru,Gakenke,Muyongwe,Bumba,Gikoro,7092
131,Amajyaruguru,Gakenke,Muyongwe,Bumba,Gitovu,7092
132,Amajyaruguru,Gakenke,Muyongwe,Bumba,Gitwe,7092
133,Amajyaruguru,Gakenke,Muyongwe,Bumba,Mataba,7092
134,Amajyaruguru,Gakenke,Muyongwe,Bumba,Shiru,7092
135,Amajyaruguru,Gakenke,Rushashi,Rwankuba,Giheta,7092
136,Amajyaruguru,Gakenke,Rushashi,Rwankuba,Ka7093,7092
137,Amajyaruguru,Gakenke,Rushashi,Rwankuba,Ngambi,7092
138,Amajyaruguru,Gakenke,Rushashi,Rwankuba,Ruganda,7092
139,Amajyaruguru,Gakenke,Rushashi,Rwankuba,Rwamabega,7092
140,Amajyaruguru,Gakenke,Rushashi,Burimba,Kabuye,7093
141,Amajyaruguru,Gakenke,Rushashi,Burimba,Kara,7093
142,Amajyaruguru,Gakenke,Rushashi,Burimba,Kivumu,7093
143,Amajyaruguru,Gakenke,Rushashi,Busanane,Gisenyi,7093
144,Amajyaruguru,Gakenke,Rushashi,Busanane,Gisiza,7093
145,Amajyaruguru,Gakenke,Rushashi,Busanane,Kanzuki,7093
146,Amajyaruguru,Gakenke,Rushashi,Busanane,Nyakagezi,7093
147,Amajyaruguru,Gakenke,Rushashi,Joma,Kineza,7093
148,Amajyaruguru,Gakenke,Rushashi,Joma,Mataba,7093
149,Amajyaruguru,Gakenke,Rushashi,Joma,Mwifuzo,7093
150,Amajyaruguru,Gakenke,Rushashi,Joma,Nyagasozi,7093
151,Amajyaruguru,Gakenke,Rushashi,Joma,Rugarama,7093
152,Amajyaruguru,Gakenke,Rushashi,Kageyo,Kabeza,7093
153,Amajyaruguru,Gakenke,Rushashi,Kageyo,Kabona,7093
154,Amajyaruguru,Gakenke,Rushashi,Kageyo,Karambi,7093
155,Amajyaruguru,Gakenke,Rushashi,Kageyo,Murambi,7093
156,Amajyaruguru,Gakenke,Rushashi,Kageyo,Nganzo,7093
157,Amajyaruguru,Gakenke,Rushashi,Razi,Gahinga,7093
158,Amajyaruguru,Gakenke,Rushashi,Razi,Gikongoro,7093
159,Amajyaruguru,Gakenke,Rushashi,Razi,Kirwa,7093
160,Amajyaruguru,Gakenke,Rushashi,Razi,Nkoto,7093
161,Amajyaruguru,Gakenke,Rushashi,Razi,Nyangoyi,7093
162,Amajyaruguru,Gakenke,Ruli,Busoro,Congoli,7088
163,Amajyaruguru,Gakenke,Ruli,Busoro,Cyoganyoni,7088
164,Amajyaruguru,Gakenke,Ruli,Busoro,Gitaba,7088
165,Amajyaruguru,Gakenke,Ruli,Busoro,Kabare,7088
166,Amajyaruguru,Gakenke,Ruli,Busoro,Kibirizi,7088
167,Amajyaruguru,Gakenke,Ruli,Busoro,Nkoto,7088
168,Amajyaruguru,Gakenke,Ruli,Busoro,Rugaragara,7088
169,Amajyaruguru,Gakenke,Ruli,Gikingo,Bushoka,7088
170,Amajyaruguru,Gakenke,Ruli,Gikingo,Gatwa,7088
171,Amajyaruguru,Gakenke,Ruli,Gikingo,Kabingo,7088
172,Amajyaruguru,Gakenke,Ruli,Gikingo,Karango,7088
173,Amajyaruguru,Gakenke,Ruli,Gikingo,Nyamugari,7088
174,Amajyaruguru,Gakenke,Ruli,Gikingo,Rumasa,7088
175,Amajyaruguru,Gakenke,Ruli,Jango,Gatagara,7088
176,Amajyaruguru,Gakenke,Ruli,Jango,Gihura,7088
177,Amajyaruguru,Gakenke,Ruli,Jango,Gitonde,7088
178,Amajyaruguru,Gakenke,Ruli,Jango,Kinyonzo,7088
179,Amajyaruguru,Gakenke,Ruli,Jango,Mubuga,7088
180,Amajyaruguru,Gakenke,Ruli,Jango,Murehe,7088
181,Amajyaruguru,Gakenke,Ruli,Ruli,Bariza,7088
182,Amajyaruguru,Gakenke,Ruli,Ruli,Gahondo,7088
183,Amajyaruguru,Gakenke,Ruli,Ruli,Gataba,7088
184,Amajyaruguru,Gakenke,Ruli,Ruli,Mugambazi,7088
185,Amajyaruguru,Gakenke,Ruli,Ruli,Ngayake,7088
186,Amajyaruguru,Gakenke,Ruli,Ruli,Nyakarambi,7088
187,Amajyaruguru,Gakenke,Ruli,Rwesero,Gatare,7088
188,Amajyaruguru,Gakenke,Ruli,Rwesero,Gisizi,7088
189,Amajyaruguru,Gakenke,Ruli,Rwesero,Mabago,7088
190,Amajyaruguru,Gakenke,Ruli,Rwesero,Mugwato,7088
191,Amajyaruguru,Gakenke,Ruli,Rwesero,Nyarunyinya,7088
